Invoice,Recency,Frequency,Monetary,Cluster
514993,156,53,611.67,0
514996,156,1,243.35999999999999,1
514998,156,11,192.88,0
514999,156,16,278.57,0
515003,156,20,306.58000000000004,0
515004,156,6,266.47,0
515005,156,18,285.31,0
515006,156,9,529.5699999999999,0
515007,156,3,85.0,1
515008,156,7,133.45,0
515009,156,30,629.8,0
515010,156,23,341.40000000000003,0
515015,156,5,334.53,0
515016,156,61,273.96,0
515017,156,16,136.5,0
515018,155,37,607.62,0
515019,155,14,243.60000000000002,0
515020,155,21,333.47,0
515021,155,10,164.70000000000002,0
515022,155,8,92.75999999999999,1
515023,155,5,300.65,0
515024,155,22,511.38,0
515025,155,12,304.97,0
515026,155,12,303.35,0
515027,155,19,330.53,0
515028,155,12,300.56,0
515029,155,24,467.13,0
515030,155,3,160.8,1
515036,155,2,156.3,1
515088,155,20,66.8,0
515091,155,7,110.3,1
515093,155,19,326.3,0
515094,155,10,543.48,0
515096,155,17,300.45,0
515097,155,5,132.55,1
515098,155,5,76.75,1
515099,155,13,239.1,0
515100,155,12,89.5,0
515102,155,9,116.2,0
515104,155,8,123.54,0
515107,155,18,309.46000000000004,0
515108,155,5,9.95,1
515109,155,13,87.99000000000001,0
515110,155,6,328.2,0
515111,155,9,204.24,0
515112,155,1,29.700000000000003,1
515113,155,4,71.0,1
515114,155,21,655.41,0
515115,155,61,420.08,0
515116,155,17,444.03000000000003,0
515117,155,11,508.02000000000004,0
515118,155,16,288.1,0
515119,155,29,279.18,0
515121,155,42,259.75,0
515122,155,7,322.09999999999997,0
515123,155,31,715.02,0
515124,155,17,147.18,0
515126,155,35,637.4,0
515127,155,33,636.0400000000001,0
515128,155,1,715.02,0
515141,155,10,134.9,0
515146,155,31,715.02,0
515148,155,2,14.899999999999999,1
515149,155,43,716.08,0
515150,155,13,231.33999999999997,0
515152,155,2,104.1,1
515154,155,10,306.3,0
515156,155,4,313.25,0
515157,155,22,129.2,0
515161,155,23,345.1,0
515166,155,28,107.17,0
515167,155,2,16.75,1
515168,155,2,9.9,1
515173,155,5,16.35,1
515174,155,28,516.41,0
515175,155,7,306.22,0
515176,155,6,99.9,1
515177,155,26,226.01,0
515178,155,1,12.75,1
515179,155,58,494.49,0
515180,155,9,376.6,0
515181,155,40,220.13,0
515182,155,46,361.81,0
515184,154,19,329.8,0
515185,154,12,252.72,0
515189,154,2,10.2,1
515253,154,27,679.3000000000001,0
515255,154,35,226.01999999999998,0
515257,154,20,234.55,0
515259,154,16,520.52,0
515260,154,1,2.5,1
515261,154,17,253.19,0
515265,154,3,205.74,1
515277,154,7,319.32,0
515278,154,41,112.46,0
515279,154,13,354.6,0
515280,154,13,702.9,0
515285,154,1,2.95,1
515286,154,15,350.0,0
515288,154,19,362.93,0
515290,154,20,248.18,0
515295,154,1,14.850000000000001,1
515301,154,14,515.12,0
515303,154,7,99.58000000000001,1
515304,154,2,17.599999999999998,1
515310,154,20,542.7,0
515312,152,15,205.0,0
515313,152,32,160.92000000000002,0
515314,152,30,296.79,0
515315,152,1,204.00000000000003,1
515316,152,27,232.79,0
515317,152,15,116.85,0
515318,152,1,66.0,1
515319,152,38,277.6,0
515320,152,26,209.27,0
515321,152,1,102.0,1
515322,152,3,49.95,1
515323,152,10,559.88,0
515324,152,17,73.19,0
515326,152,40,323.0,0
515327,152,34,156.53,0
515328,152,29,170.85999999999999,0
515331,152,1,23.6,1
515332,152,21,599.98,0
515333,152,37,163.92,0
515335,152,48,226.08,0
515336,152,23,142.88,0
515337,152,8,142.38,0
515338,152,16,375.76,0
515339,152,21,124.23,0
515340,152,25,52.34,0
515341,151,5,825.0,0
515342,151,1,559.2,1
515343,151,2,89.04,1
515344,151,23,384.14,0
515345,151,18,191.73,0
515346,151,1,10.0,1
515347,151,33,664.58,0
515349,151,2,590.0,0
515350,151,26,584.4499999999999,0
515351,151,2,180.48000000000002,1
515352,151,8,211.0,0
515354,151,1,243.35999999999999,1
515355,151,1,121.67999999999999,1
515358,151,1,13.200000000000001,1
515367,151,3,53.400000000000006,1
515386,151,27,161.13,0
515403,151,1,295.0,1
515404,151,19,628.82,0
515405,151,3,196.84999999999997,1
515409,151,23,426.26,0
515411,151,28,360.9,0
515412,151,14,270.92,0
515415,151,2,77.97000000000001,1
515416,151,12,326.3,0
515417,151,18,655.25,0
515418,151,51,196.23,0
515419,151,1,139.8,1
515421,151,11,202.1,0
515424,151,6,78.55,1
515425,151,16,355.1,0
515426,151,6,80.15,1
515428,151,1,21.0,1
515431,151,21,311.98,0
515437,151,24,156.1,0
515457,151,1,105.0,1
515458,151,8,599.55,0
515465,151,4,273.15,0
515466,151,1,35.400000000000006,1
515469,151,2,201.6,1
515470,151,12,157.27,0
515471,151,14,122.76,0
515474,151,42,223.06,0
515476,150,40,633.02,0
515477,150,5,200.70000000000002,0
515481,150,18,256.6,0
515484,150,55,309.23,0
515485,150,1,362.88,1
515486,150,3,495.0,0
515503,150,1,131.39999999999998,1
515504,150,2,114.5,1
515506,150,31,529.64,0
515507,150,2,29.5,1
515508,150,10,320.95,0
515509,150,1,66.6,1
515510,150,54,512.78,0
515511,150,9,110.95,0
515530,150,25,838.9,0
515533,150,39,244.58,0
515541,150,17,110.44,0
515568,150,2,105.5,1
515569,150,56,422.25,0
515571,150,9,132.29,0
515572,150,1,0.95,1
515575,150,6,134.95,1
515578,150,11,126.35,0
515588,150,50,846.77,0
515589,150,1,25.0,1
515590,150,23,178.48000000000002,0
515592,150,4,639.08,0
515593,150,52,412.17,0
515594,150,3,15.0,1
515597,150,5,270.69000000000005,0
515598,150,21,642.14,0
515599,150,28,209.02,0
515600,150,3,49.7,1
515601,150,1,29.700000000000003,1
515602,150,1,295.0,1
515603,150,7,291.45000000000005,0
515604,150,5,157.14,1
515605,150,20,169.25,0
515606,150,7,343.59999999999997,0
515607,150,10,197.33,0
515608,150,1,4.25,1
515610,150,5,491.4,0
515611,150,1,43.68,1
515612,150,6,13.45,1
515614,150,1,317.5,1
515616,150,2,356.4,1
515617,150,1,35.400000000000006,1
515619,149,16,459.03,0
515622,149,1,81.36,1
515625,149,9,328.22,0
515626,149,1,19.799999999999997,1
515627,149,18,346.3,0
515628,149,19,55.519999999999996,0
515629,149,27,314.01,0
515635,149,22,343.61,0
515663,149,6,309.08000000000004,0
515674,149,19,357.2,0
515677,149,7,319.14,0
515681,149,2,43.2,1
515682,149,13,247.15,0
515684,149,18,313.02,0
515685,149,16,255.82999999999998,0
515687,149,21,151.9,0
515688,149,14,355.63,0
515697,149,38,415.61,0
515702,149,2,22.45,1
515703,149,45,177.62,0
515704,149,27,395.53000000000003,0
515705,149,34,238.47,0
515706,149,7,433.12,0
515707,149,3,270.9,1
515708,149,1,44.550000000000004,1
515723,149,12,79.9,0
515724,149,23,95.15,0
515733,149,11,197.95000000000002,0
515743,149,10,245.76,0
515744,149,1,3.75,1
515745,149,17,311.88,0
515749,149,10,151.95,0
515760,149,24,405.62,0
515761,149,37,241.59,0
515762,149,1,15.0,1
515763,149,37,250.94,0
515764,149,22,742.86,0
515765,149,7,176.4,0
515766,149,24,124.62,0
515769,149,1,636.0,1
515770,149,11,314.55,0
515771,149,16,83.53999999999999,0
515773,149,42,323.0,0
515774,149,1,55.65,1
515775,149,4,6.8999999999999995,1
515776,149,7,300.97,0
515780,149,16,64.45,0
515781,149,15,227.65,0
515782,149,1,10.95,1
515783,149,2,280.5,1
515792,149,14,27.9,1
515801,149,37,338.81,0
515804,149,1,2.55,1
515811,148,10,407.68,0
515812,148,2,39.8,1
515813,148,21,520.7,0
515815,148,5,79.48,1
515816,148,10,160.07999999999998,0
515817,148,1,660.0,1
515825,148,2,432.0,0
515826,148,3,432.0,0
515827,148,14,557.65,0
515828,148,31,124.46000000000001,0
515830,148,35,311.37,0
515831,148,7,17.349999999999998,1
515832,148,3,13.100000000000001,1
515842,148,7,145.55,0
515845,148,1,15.0,1
515855,148,1,15.0,1
515861,148,10,354.2,0
515879,148,15,353.74,0
515880,148,40,737.03,0
515881,148,21,370.0,0
515883,148,1,17.0,1
515885,148,12,167.62,0
515887,148,37,572.35,0
515888,148,38,752.84,0
515896,148,12,236.55,0
515897,148,15,312.13,0
515898,148,7,125.87,0
515899,148,12,197.95000000000002,0
515902,148,18,307.1,0
515903,148,1,9.9,1
515904,148,2,92.25,1
515905,148,25,96.44,0
515906,148,24,115.19999999999999,0
515907,148,60,556.84,0
515908,148,58,264.26,0
515909,148,9,794.22,0
515911,148,4,108.89999999999999,1
515912,148,30,561.69,0
515913,148,1,49.5,1
515914,148,13,279.25,0
515915,148,6,104.4,1
515917,148,10,542.03,0
515922,148,19,261.48,0
515923,148,11,369.78,0
515924,148,2,104.25000000000001,1
515926,148,1,29.849999999999998,1
515927,148,23,443.3,0
515928,148,13,231.45000000000002,0
515929,148,7,150.5,0
515931,148,39,717.95,0
515933,148,1,486.72,1
515934,148,20,128.31,0
515935,148,5,208.9,0
515937,148,32,130.64,0
515938,148,14,443.39,0
515941,148,5,96.56,1
515943,148,1,20.4,1
515945,148,19,398.53999999999996,0
515946,148,4,64.7,1
515947,148,15,272.09000000000003,0
515948,148,25,509.0,0
515949,148,31,176.05,0
515951,148,33,251.79,0
515952,148,8,73.13,1
515953,148,16,110.65,0
515954,148,40,189.37,0
515955,148,34,413.55,0
515956,148,40,666.6,0
515957,147,21,165.6,0
515958,147,35,361.2,0
515969,147,1,1.65,1
515971,147,1,894.96,0
515984,147,1,43.8,1
515986,147,20,321.1,0
515987,147,4,11.66,1
515988,147,1,5.0,1
515989,147,1,2.95,1
515995,147,16,356.96999999999997,0
515996,147,7,202.8,0
515998,147,7,98.66,1
516000,147,13,214.92,0
516001,147,14,329.64,0
516002,147,1,19.799999999999997,1
516003,147,3,50.72,1
516004,147,10,137.36,0
516005,147,9,150.66,0
516006,147,4,55.199999999999996,1
516007,147,14,377.45,0
516010,147,3,78.0,1
516011,147,8,172.6,0
516012,147,6,186.3,0
516015,147,10,606.36,0
516018,147,8,382.97999999999996,0
516019,147,30,801.98,0
516020,147,8,309.5,0
516022,147,1,91.6,1
516027,147,17,316.7,0
516030,147,3,141.36,1
516033,147,11,313.7,0
516040,147,7,107.07,1
516041,147,2,14.4,1
516058,147,11,550.5,0
516059,147,2,34.9,1
516060,147,15,281.6,0
516061,147,2,65.4,1
516079,147,5,104.91999999999999,1
516097,147,13,186.9,0
516105,147,19,353.58,0
516106,147,13,177.04,0
516107,147,35,293.52,0
516108,147,1,15.12,1
516109,147,20,221.13,0
516110,147,44,200.95000000000002,0
516111,147,10,169.14,0
516113,147,2,30.54,1
516114,147,3,97.80000000000001,1
516115,147,11,191.7,0
516117,147,39,702.45,0
516119,147,42,662.39,0
516120,147,7,336.24,0
516129,147,10,307.98,0
516130,147,10,43.25,1
516132,147,22,368.7,0
516134,147,8,27.6,1
516135,147,1,14.850000000000001,1
516136,147,2,89.85,1
516137,147,5,226.05,0
516138,147,32,478.08,0
516139,147,3,305.28000000000003,0
516140,147,2,102.0,1
516141,147,3,324.48,0
516142,147,24,122.95,0
516145,147,4,316.5,0
516147,145,8,121.06,0
516148,145,17,116.41,0
516150,145,25,235.65,0
516151,145,6,88.57,1
516152,145,25,424.56,0
516154,145,33,124.46,0
516155,145,21,127.56,0
516156,145,10,309.4,0
516157,145,46,230.44,0
516158,145,14,385.09999999999997,0
516160,145,20,567.85,0
516161,145,23,149.65,0
516163,145,3,141.6,1
516166,145,15,301.25,0
516167,145,1,59.0,1
516169,145,2,487.2,0
516170,145,4,202.44000000000003,1
516171,145,18,284.4,0
516172,145,11,168.6,0
516173,145,1,37.5,1
516174,145,8,187.95,0
516175,145,1,138.24,1
516176,145,17,368.8,0
516177,145,5,529.56,0
516178,145,14,173.66,0
516179,145,6,336.48,0
516181,145,7,339.85,0
516182,145,21,428.8,0
516183,145,28,524.1700000000001,0
516184,145,22,142.84,0
516186,145,12,400.74,0
516187,145,27,154.65,0
516188,145,15,185.64000000000001,0
516190,144,24,360.22,0
516191,144,2,166.20000000000002,1
516192,144,20,531.38,0
516193,144,21,317.15,0
516195,144,2,124.8,1
516196,144,28,617.05,0
516199,144,2,1.7,1
516201,144,4,294.95,0
516224,144,39,612.24,0
516257,144,8,159.14,0
516260,144,3,137.4,1
516261,144,1,69.6,1
516262,144,18,316.63,0
516264,144,11,419.89,0
516265,144,43,204.19,0
516266,144,40,245.48999999999998,0
516268,144,1,169.5,1
516271,144,2,153.29999999999998,1
516272,144,16,255.44,0
516273,144,13,200.42000000000002,0
516275,144,14,221.82999999999998,0
516302,144,19,539.0,0
516303,144,30,140.89000000000001,0
516304,144,10,358.38,0
516305,144,24,256.22,0
516307,144,30,549.38,0
516308,144,1,90.0,1
516310,144,28,107.09,0
516311,144,23,324.14,0
516312,144,27,458.8,0
516313,144,26,428.38,0
516314,144,24,307.66,0
516315,144,9,372.12,0
516316,144,8,147.31,0
516319,144,1,199.0,1
516321,144,3,137.59999999999997,1
516322,144,33,490.82,0
516323,144,8,372.34999999999997,0
516324,144,3,97.5,1
516325,144,24,384.3,0
516326,144,24,175.44,0
516327,144,55,723.69,0
516328,144,15,372.96000000000004,0
516329,144,3,187.8,1
516330,144,9,51.5,1
516331,144,20,316.96,0
516332,144,3,236.1,1
516333,144,17,394.09999999999997,0
516335,144,4,152.45,1
516337,143,12,333.07,0
516338,143,20,299.52,0
516339,143,8,274.1,0
516340,143,16,309.48,0
516341,143,6,303.90000000000003,0
516342,143,19,107.36,0
516343,143,33,540.29,0
516344,143,6,168.5,0
516345,143,11,314.34000000000003,0
516346,143,12,322.42,0
516347,143,2,106.5,1
516348,143,12,295.18,0
516349,143,18,300.26,0
516350,143,11,259.69,0
516351,143,20,540.07,0
516367,143,10,382.32,0
516369,143,2,311.4,1
516371,143,40,486.40000000000003,0
516379,143,2,35.4,1
516431,143,11,303.5,0
516432,143,11,617.5,0
516433,143,30,150.04,0
516434,143,31,144.76,0
516435,143,2,21.25,1
516436,143,4,314.1,0
516437,143,19,360.09000000000003,0
516438,143,4,59.199999999999996,1
516439,143,5,135.0,1
516446,143,8,138.3,0
516447,143,33,446.94,0
516449,143,5,128.1,1
516450,143,45,247.48,0
516451,143,11,205.15,0
516452,143,50,675.88,0
516453,143,27,451.9,0
516454,143,13,750.0,0
516455,143,3,116.85,1
516456,143,1,15.299999999999999,1
516457,143,9,192.6,0
516458,143,1,17.0,1
516461,143,16,300.31,0
516463,143,21,174.64,0
516464,143,32,788.4,0
516465,143,10,357.16,0
516466,143,18,231.65,0
516467,143,3,17.45,1
516468,143,4,17.1,1
516469,143,4,22.9,1
516471,143,22,415.13,0
516475,143,48,531.94,0
516478,143,21,186.32,0
516479,143,1,364.0,1
516480,142,4,231.79999999999998,0
516481,142,22,333.79,0
516482,142,16,301.56,0
516483,142,3,61.199999999999996,1
516484,142,19,334.28,0
516485,142,57,824.49,0
516486,142,1,108.0,1
516487,142,6,224.28,0
516489,142,30,765.0,0
516490,142,3,42.22,1
516493,142,4,176.27999999999997,1
516534,142,4,23.05,1
516535,142,16,134.7,0
516536,142,7,669.12,0
516537,142,8,209.85000000000002,0
516541,142,10,291.09999999999997,0
516551,142,13,297.43,0
516561,142,1,360.0,1
516564,142,5,112.75,1
516566,142,11,184.55,0
516567,142,30,431.72,0
516568,142,15,274.12,0
516570,142,7,21.4,1
516572,142,1,2.95,1
516573,142,4,9.6,1
516579,142,5,106.02,1
516583,142,17,222.75,0
516586,142,10,326.6,0
516588,142,8,160.75,0
516590,142,47,277.89,0
516591,142,25,276.34000000000003,0
516592,142,3,18.55,1
516593,142,14,297.3,0
516595,142,22,114.3,0
516607,142,13,135.29,0
516608,142,13,30.799999999999997,1
516611,142,20,368.72,0
516613,142,12,420.8,0
516616,142,23,475.54,0
516617,142,5,135.6,1
516618,142,18,163.16,0
516621,142,1,41.7,1
516622,142,2,2.5,1
516623,142,10,310.84,0
516624,142,3,15.649999999999999,1
516626,141,19,315.02,0
516627,141,5,175.8,0
516628,141,7,438.2,0
516629,141,37,832.28,0
516630,141,4,156.0,1
516631,141,4,78.0,1
516632,141,30,529.84,0
516633,141,9,167.52,0
516634,141,8,226.75,0
516635,141,11,180.75,0
516648,141,1,2.5,1
516663,141,1,51.0,1
516686,141,13,315.0,0
516696,141,52,733.14,0
516697,141,16,174.85,0
516698,141,26,372.07,0
516699,141,1,2.98,1
516700,141,26,406.67,0
516705,141,23,239.67000000000002,0
516706,141,23,263.09999999999997,0
516707,141,28,390.75,0
516708,141,21,294.26,0
516709,141,21,225.94,0
516710,141,9,176.1,0
516711,141,45,495.72,0
516713,141,24,224.7,0
516714,141,29,425.15,0
516715,141,15,309.14,0
516716,141,17,319.40000000000003,0
516717,141,1,33.96,1
516718,141,15,127.7,0
516719,141,28,314.42,0
516720,141,24,321.25,0
516721,141,24,268.52,0
516725,141,21,310.49,0
516726,141,23,338.15000000000003,0
516727,141,10,120.14999999999999,0
516728,141,23,402.15999999999997,0
516729,141,7,104.73,1
516730,141,35,165.53,0
516731,141,3,270.6,1
516732,141,10,416.95,0
516733,141,21,479.70000000000005,0
516734,141,15,462.54,0
516735,141,4,77.8,1
516736,141,35,395.56,0
516737,141,1,79.9,1
516738,141,1,102.0,1
516739,141,25,448.22,0
516740,141,2,327.59999999999997,1
516741,141,30,125.92999999999999,0
516742,141,1,318.0,1
516743,141,1,244.79999999999998,1
516744,141,17,301.73,0
516746,141,29,119.5,0
516747,141,8,172.73000000000002,0
516749,141,28,361.93,0
516750,141,12,220.73,0
516751,141,1,3.75,1
516753,141,12,745.42,0
516757,141,11,68.8,1
516758,141,12,159.02,0
516760,141,6,73.06,1
516761,141,5,456.24,0
516767,141,11,232.57999999999998,0
516768,141,34,606.25,0
516770,141,44,111.39,0
516772,141,2,8.4,1
516774,141,23,152.15,0
516776,141,24,144.9,0
516777,141,25,138.73,0
516778,141,61,338.56,0
516779,140,9,139.05,0
516780,140,1,20.4,1
516782,140,4,7.63,1
516783,140,19,299.02,0
516785,140,11,617.5,0
516787,140,12,207.33,0
516788,140,19,799.8599999999999,0
516789,140,13,283.18,0
516790,140,19,141.72,0
516814,140,31,147.06,0
516837,140,17,301.0,0
516839,140,29,566.95,0
516841,140,10,191.86,0
516842,140,12,296.66,0
516843,140,36,220.83,0
516847,140,1,4.75,1
516851,140,19,305.72,0
516856,140,7,19.2,1
516857,140,3,57.3,1
516868,140,17,447.4,0
516869,140,34,153.74,0
516870,140,34,337.57,0
516871,140,25,150.46,0
516872,140,13,399.22,0
516873,140,9,567.75,0
516874,140,17,282.13,0
516875,140,44,632.81,0
516876,140,20,347.3,0
516877,140,31,474.9,0
516878,140,3,60.3,1
516879,140,12,107.97,0
516880,140,58,304.9,0
516886,140,10,169.46,0
516887,140,20,367.52,0
516888,140,1,96.0,1
516889,140,1,10.0,1
516890,140,23,322.42,0
516891,140,55,785.33,0
516893,140,22,214.60999999999999,0
516895,140,2,10.2,1
516899,140,8,8.77,1
516900,140,6,27.39,1
516901,138,9,303.5,0
516902,138,34,688.66,0
516903,138,4,115.30000000000001,1
516904,138,3,302.8,0
516905,138,8,132.28,0
516906,138,15,303.0,0
516907,138,12,198.15,0
516908,138,13,183.68,0
516909,138,1,95.0,1
516910,138,12,298.4,0
516911,138,1,5.8,1
516913,138,14,471.35999999999996,0
516914,138,50,205.17,0
516915,138,19,684.73,0
516916,138,1,335.40000000000003,1
516917,138,7,102.3,1
516918,138,16,267.23,0
516919,138,22,503.2,0
516920,138,19,344.78,0
516921,138,20,342.83,0
516923,138,47,451.47,0
516924,138,34,366.3,0
516926,138,1,69.6,1
516927,138,19,204.04000000000002,0
516928,138,2,153.24,1
516929,138,13,171.82,0
516930,138,8,120.3,0
516931,138,31,158.45,0
516932,138,16,379.26,0
516933,138,3,115.68,1
516935,138,14,320.38,0
516936,138,16,279.73,0
516937,138,11,169.4,0
516938,138,23,424.66,0
516939,138,18,136.04,0
516940,138,15,219.82000000000002,0
516941,138,22,110.75,0
516942,138,7,120.39999999999999,0
516943,138,8,99.41,1
516944,138,43,720.29,0
516945,138,37,683.1700000000001,0
516946,138,10,330.90000000000003,0
516948,138,1,30.0,1
516949,138,18,513.6,0
516950,138,40,222.70000000000002,0
516951,138,22,784.85,0
516953,138,3,49.2,1
516955,138,1,17.0,1
516957,138,9,25.29,1
516961,137,6,110.0,1
516963,137,38,870.42,0
516966,137,2,12.7,1
516967,137,24,622.0,0
516968,137,20,361.35,0
516969,137,3,54.699999999999996,1
516970,137,6,109.2,1
516973,137,5,505.26,0
516975,137,9,305.32,0
516976,137,3,359.04,0
516977,137,24,347.21,0
516978,137,19,209.87,0
516985,137,12,76.08,0
516990,137,31,351.0,0
516991,137,27,356.57,0
517009,137,1,626.35,1
517017,137,25,320.98,0
517033,137,21,166.05,0
517037,137,14,320.05,0
517043,137,28,574.48,0
517044,137,9,170.63,0
517046,137,29,363.96000000000004,0
517047,137,28,661.02,0
517048,137,2,147.6,1
517049,137,5,96.60000000000001,1
517050,137,7,102.30000000000001,1
517051,137,3,90.42,1
517052,137,24,253.44,0
517053,137,20,504.87,0
517055,137,9,157.4,0
517057,137,10,198.8,0
517059,137,8,100.86,1
517060,137,16,522.54,0
517061,137,3,270.6,1
517062,137,10,416.95,0
517065,137,16,306.35,0
517066,137,21,479.70000000000005,0
517069,137,27,191.85,0
517070,137,29,656.38,0
517074,137,22,120.34,0
517077,137,8,313.1,0
517078,137,20,201.45,0
517093,137,39,620.24,0
517095,137,19,386.68,0
517096,137,20,303.34000000000003,0
517097,137,1,15.8,1
517104,137,26,163.01,0
517109,137,23,369.83,0
517110,137,16,318.93,0
517111,137,20,306.67,0
517112,137,8,174.51,0
517113,137,1,15.0,1
517114,137,10,73.09,1
517117,136,5,78.67999999999999,1
517118,136,2,36.9,1
517119,136,1,10.0,1
517120,136,25,436.02,0
517121,136,6,231.8,0
517122,136,2,330.0,1
517123,136,2,334.8,1
517125,136,12,236.44,0
517126,136,2,30.0,1
517127,136,3,79.5,1
517128,136,3,58.5,1
517129,136,2,107.24000000000001,1
517130,136,23,180.15,0
517131,136,2,11.77,1
517132,136,30,469.48,0
517133,136,40,502.86,0
517134,136,15,262.86,0
517137,136,3,178.2,1
517141,136,2,27.75,1
517153,136,20,375.05,0
517155,136,12,411.26,0
517156,136,9,301.88,0
517159,136,4,127.39999999999999,1
517161,136,1,17.700000000000003,1
517192,136,3,399.0,0
517193,136,11,314.92,0
517197,136,1,40.8,1
517209,136,2,95.95,1
517212,136,27,433.37,0
517213,136,2,106.56,1
517214,136,1,27.36,1
517215,136,1,41.76,1
517216,136,2,96.8,1
517217,136,22,140.54,0
517221,136,23,353.18,0
517222,136,26,464.3,0
517223,136,3,9.55,1
517224,136,26,366.13,0
517225,136,22,610.08,0
517226,136,1,540.0,1
517228,136,1,12.75,1
517229,136,1,24.75,1
517230,136,20,347.81,0
517232,136,17,559.4200000000001,0
517233,136,21,418.75,0
517235,136,45,179.93,0
517236,136,13,175.78,0
517237,136,9,129.84,0
517239,136,19,196.81,0
517240,136,1,9.9,1
517241,136,13,138.48999999999998,0
517243,136,7,145.6,0
517246,136,15,328.92,0
517247,136,1,168.29999999999998,1
517248,136,8,21.3,1
517249,136,17,303.95,0
